eNodeB Name,Cell Name,LocalCell Id,selected_kpi_name,target_kpi_column,kpi_category,selected_threshold_%,recent_period,baseline_period,recent_avg_kpi,baseline_avg_kpi,kpi_degradation_ratio_%,number_of_detected_causes,all_detected_causes,main_root_cause_category,main_cause_counter_or_kpi,main_degradation_reason,main_recommended_action,all_recommended_actions
LCAIN13987,LCAIN13987-6,6,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.533533333333333,3.8345000000000002,8.96507115135835,4,"E-RAB Drop Rate QCI 7: recent=0.02, baseline=0.01, change=61.57% | VoLTE Traffic (Erl)(Erl): recent=0.11, baseline=0.48, change=76.70% | DL Traffic QCI-1: recent=0.00, baseline=0.00, change=72.41% | L.Traffic.User.VoIP.Avg: recent=0.01, baseline=0.02, change=74.68%",QCI-7 Drop Issue,E-RAB Drop Rate QCI 7,"QCI-7 (ViLTE/Video) drop rate increased. NOTE: QCI-7 is video, not voice - for VoLTE voice, check QCI-1.","Check ViLTE/video bearer retainability and radio quality. For VoLTE voice, also check DL Traffic QCI-1.","Check ViLTE/video bearer retainability and radio quality. For VoLTE voice, also check DL Traffic QCI-1. | Check VoLTE user demand, IMS service, VoLTE coverage, and QCI-1 traffic. | Check VoLTE bearer traffic, IMS service, and VoLTE user behavior. | Check VoLTE traffic demand, service availability, and IMS registration behavior."
LCAIN10968,LCAIN10968-6,6,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.6247333333333334,3.8548666666666667,6.045777426992896,1,"L.Traffic.ActiveUser.DL.QCI.7: recent=0.22, baseline=0.30, change=26.59%",QCI-7 Active Users,L.Traffic.ActiveUser.DL.QCI.7,QCI-7 active users decreased.,Check VoLTE user demand.,Check VoLTE user demand.
LCAIN10692,LCAIN10692-6,6,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,70.498,90.35866666666668,28.507484136284244,4,"RRC Reestablish Failures(times): recent=93.67, baseline=29.67, change=215.73% | L.RRC.ReEstFail.Rej: recent=93.00, baseline=29.67, change=213.48% | L.RRC.ReEstFail.NoCntx: recent=93.00, baseline=29.67, change=213.48% | L.E-RAB.AbnormRel.Radio: recent=36.67, baseline=28.00, change=30.95%",Re-establishment Failure,RRC Reestablish Failures(times),RRC re-establishment failures increased.,"Check RLF causes, coverage, and re-establishment parameters.","Check RLF causes, coverage, and re-establishment parameters. | Check context availability and network admission. | Check context retention and source cell. | Check radio quality and coverage."
LCAIN10124,LCAIN10124-2,2,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,67.0022,88.1857,23.47224336806084,1,"RRC Connection Drop Rate%: recent=0.26, baseline=0.11, change=144.55%",RRC Drop Issue,RRC Connection Drop Rate%,RRC drops triggering re-establishment.,Check RRC drop causes.,Check RRC drop causes.
LCAIN10800,LCAIN10800-1,1,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,74.19250000000001,92.52883333333334,20.738673292209032,5,"RRC Reestablish Failures(times): recent=14.00, baseline=6.33, change=121.05% | L.E-RAB.AbnormRel.Radio: recent=7.67, baseline=3.67, change=109.09% | L.RRC.ReEstFail.Rej: recent=14.00, baseline=6.00, change=133.33% | L.RRC.ReEstFail.NoCntx: recent=14.00, baseline=6.00, change=133.33% | RRC Connection Drop Rate%: recent=0.13, baseline=0.08, change=60.89%",Re-establishment Failure,RRC Reestablish Failures(times),RRC re-establishment failures increased.,"Check RLF causes, coverage, and re-establishment parameters.","Check RLF causes, coverage, and re-establishment parameters. | Check radio quality and coverage. | Check context availability and network admission. | Check context retention and source cell. | Check RRC drop causes."
LCAIN12055,LCAIN12055-2,2,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,72.10263333333334,84.71696666666666,18.94959046166771,1,"RRC Connection Drop Rate%: recent=0.22, baseline=0.14, change=62.47%",RRC Drop Issue,RRC Connection Drop Rate%,RRC drops triggering re-establishment.,Check RRC drop causes.,Check RRC drop causes.
LCAIN10118_CITY center,LCAIN10118-2,2,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,70.75513333333333,84.83596666666666,18.466894314609164,1,"RRC Connection Drop Rate%: recent=1.04, baseline=0.75, change=39.83%",RRC Drop Issue,RRC Connection Drop Rate%,RRC drops triggering re-establishment.,Check RRC drop causes.,Check RRC drop causes.
LCAIN12226,LCAIN12226-3,3,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,72.37026666666667,85.97883333333334,13.103405241362095,4,"RRC Reestablish Failures(times): recent=8.00, baseline=1.33, change=500.00% | L.RRC.ReEstFail.Rej: recent=8.00, baseline=1.33, change=500.00% | L.RRC.ReEstFail.NoCntx: recent=8.00, baseline=1.33, change=500.00% | (HU) RRC Reestablish Ratio(%): recent=1.06, baseline=0.73, change=44.95%",Re-establishment Failure,RRC Reestablish Failures(times),RRC re-establishment failures increased.,"Check RLF causes, coverage, and re-establishment parameters.","Check RLF causes, coverage, and re-establishment parameters. | Check context availability and network admission. | Check context retention and source cell. | Check RLF triggers and mobility."
LCAIN10509,LCAIN10509-1,1,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,85.21976666666667,94.67873333333334,12.152789490739176,4,"RRC Reestablish Failures(times): recent=12.33, baseline=3.00, change=311.11% | L.RRC.ReEstFail.Rej: recent=12.33, baseline=3.00, change=311.11% | L.RRC.ReEstFail.NoCntx: recent=12.33, baseline=3.00, change=311.11% | (HU) RRC Reestablish Ratio(%): recent=1.28, baseline=1.02, change=25.47%",Re-establishment Failure,RRC Reestablish Failures(times),RRC re-establishment failures increased.,"Check RLF causes, coverage, and re-establishment parameters.","Check RLF causes, coverage, and re-establishment parameters. | Check context availability and network admission. | Check context retention and source cell. | Check RLF triggers and mobility."
LCAIN10129_Site_143,LCAIN10129-6,6,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,84.37426666666666,93.77263333333333,11.975808953639897,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10592,LCAIN10592-5,5,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,81.2509,91.04483333333333,11.81316049247158,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10124,LCAIN10124-1,1,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,84.49206666666666,92.82376666666666,11.748918961318454,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN12864,LCAIN12864-3,3,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,83.36563333333334,97.53000000000002,11.194329206953602,3,"RRC Reestablish Failures(times): recent=8.00, baseline=1.33, change=500.00% | L.RRC.ReEstFail.Rej: recent=8.00, baseline=1.33, change=500.00% | L.RRC.ReEstFail.NoCntx: recent=8.00, baseline=1.33, change=500.00%",Re-establishment Failure,RRC Reestablish Failures(times),RRC re-establishment failures increased.,"Check RLF causes, coverage, and re-establishment parameters.","Check RLF causes, coverage, and re-establishment parameters. | Check context availability and network admission. | Check context retention and source cell."
